"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"533","Replacement Fire","11610_9_10_19",0.0025586,"Northern Rocky Mountain Conifer Swamp",29,0.537255,1046,0.1,2.6762956
"534","Replacement Fire","11610_9_10_19",0.0025586,"Northern Rocky Mountain Conifer Swamp",65,0.537255,193,0,0.4938098
"535","Replacement Fire","11620_20",0.0093592,"Western Great Plains Floodplain Systems",6,0.803922,49521,4.1,463.4769432
"536","Replacement Fire","11620_22",0.0017718,"Western Great Plains Floodplain Systems",86,0.803922,185,0,0.327783
"537","Replacement Fire","11620_29_30",0.0088276,"Western Great Plains Floodplain Systems",13,0.803922,7622,0.6,67.2839672
"538","Replacement Fire","11660_21",0.003454,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",23,0,2196,0.2,7.584984
"539","Replacement Fire","11660_9_10_19",0.0088234,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",48,0,64,0,0.5646976
"540","Replacement Fire","11660_9_10_19",0.0088234,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",66,0,165,0,1.455861
"541","Replacement Fire","11662_19",0.0049778,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna",67,0,8,0,0.0398224
"542","Replacement Fire","11670_21",0.0031166,"Rocky Mountain Poor-Site Lodgepole Pine Forest",77,0,41,0,0.1277806
"543","Replacement Fire","13850_20",0.0215218,"Western Great Plains Wooded Draw and Ravine",25,0,1966,0.2,42.3118588
"544","Replacement Fire","13850_29_30",0.0138884,"Western Great Plains Wooded Draw and Ravine",91,0,456,0,6.3331104
"545","Replacement Fire","14820_30",0.0199046,"Great Plains Prairie Pothole",33,0.639216,1116,0.1,22.2135336
"546","Replacement Fire","14950_20",0.0199142,"Western Great Plains Depressional Wetland Systems",80,0.611765,575,0,11.450665
"547","Surface Fire","10451_10_19",0.0254624,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir",18,1,2521,0.2,64.1907104
"548","Surface Fire","10451_10_19",0.0254624,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir",50,1,484,0,12.3238016
"549","Surface Fire","10451_20",0.0233812,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir",14,1,5337,0.4,124.7854644
"550","Surface Fire","10452_10_19",0.0074326,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Larch",26,0.709804,1115,0.1,8.287349
"551","Surface Fire","10452_10_19",0.0074326,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Larch",51,0.709804,99,0,0.7358274
"552","Surface Fire","10530_10_19",0.057548,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna",40,0,4,0,0.230192
"553","Surface Fire","10530_10_19",0.057548,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna",54,0,39,0,2.244372
"554","Surface Fire","10540_20",0.0542376,"Southern Rocky Mountain Ponderosa Pine Woodland",5,0,68606,5.7,3721.0247856
"555","Surface Fire","11170_20",0.0570064,"Southern Rocky Mountain Ponderosa Pine Savanna",11,0,11903,1,678.5471792
"556","Surface Fire","11620_20",0.0041244,"Western Great Plains Floodplain Systems",6,0.803922,49521,4.1,204.2444124
"557","Surface Fire","11620_29_30",0.0039046,"Western Great Plains Floodplain Systems",13,0.803922,7622,0.6,29.7608612
"558","Surface Fire","11660_9_10_19",0.0092982,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",48,0,64,0,0.5950848
"559","Surface Fire","11660_9_10_19",0.0092982,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",66,0,165,0,1.534203
"560","Surface Fire","11662_19",0.0432608,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna",67,0,8,0,0.3460864
"561","Surface Fire","13850_20",0.012041,"Western Great Plains Wooded Draw and Ravine",25,0,1966,0.2,23.672606
"562","Surface Fire","13850_29_30",0.0126238,"Western Great Plains Wooded Draw and Ravine",91,0,456,0,5.7564528
"563","Wind or Weather or Stress","10451_10_19",0.0006836,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir",18,1,2521,0.2,1.7233556
"564","Wind or Weather or Stress","10451_10_19",0.0006836,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir",50,1,484,0,0.3308624
"565","Wind or Weather or Stress","10451_20",0.001983,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir",14,1,5337,0.4,10.583271
"566","Wind or Weather or Stress","10452_10_19",0.001789,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Larch",26,0.709804,1115,0.1,1.994735
"567","Wind or Weather or Stress","10452_10_19",0.001789,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Larch",51,0.709804,99,0,0.177111
"568","Wind or Weather or Stress","10453_10_19",0.001275,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Grand Fir",39,0.031373,34,0,0.04335
"569","Wind or Weather or Stress","10453_10_19",0.001275,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Grand Fir",52,0.031373,41,0,0.052275
"570","Wind or Weather or Stress","10460_21",0.0052542,"Northern Rocky Mountain Subalpine Woodland and Parkland",69,0,144,0,0.7566048
"571","Wind or Weather or Stress","10470_10_19",0.000765,"Northern Rocky Mountain Mesic Montane Mixed Conifer Forest",53,0.898039,102,0,0.07803
"572","Wind or Weather or Stress","10530_10_19",0.0021326,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna",40,0,4,0,0.0085304
"573","Wind or Weather or Stress","10530_10_19",0.0021326,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna",54,0,39,0,0.0831714
"574","Wind or Weather or Stress","10540_20",8.22e-05,"Southern Rocky Mountain Ponderosa Pine Woodland",5,0,68606,5.7,5.6394132
"575","Wind or Weather or Stress","10550_10_19",0.0014866,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",41,0.745098,256,0,0.3805696
"576","Wind or Weather or Stress","10550_10_19",0.0014866,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",55,0.745098,106,0,0.1575796
"577","Wind or Weather or Stress","10560_10_19",0.0032734,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",42,0,95,0,0.310973
"578","Wind or Weather or Stress","10560_10_19",0.0032734,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",56,0,64,0,0.2094976
"579","Wind or Weather or Stress","10560_21_22",0.0001862,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",30,0,1262,0.1,0.2349844
"580","Wind or Weather or Stress","10800_10_19",0.0009788,"Inter-Mountain Basins Big Sagebrush Shrubland",57,0.909804,78,0,0.0763464
"581","Wind or Weather or Stress","10801_21_22_28",0.0022298,"Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush",31,0.909804,915,0.1,2.040267
"582","Wind or Weather or Stress","10801_21_22_28",0.0022298,"Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush",83,0.909804,0,0,0
"583","Wind or Weather or Stress","10802_21_22_28",0.0048834,"Inter-Mountain Basins Big Sagebrush Shrubland - Wyoming Big Sagebrush",71,0.705882,279,0,1.3624686
"584","Wind or Weather or Stress","10802_21_22_28",0.0048834,"Inter-Mountain Basins Big Sagebrush Shrubland - Wyoming Big Sagebrush",84,0.705882,3,0,0.0146502
"585","Wind or Weather or Stress","10850_20",0.0503576,"Northwestern Great Plains Shrubland",3,0.517647,210977,17.7,10624.2953752
"586","Wind or Weather or Stress","11230_10_18",0.0058562,"Columbia Plateau Steppe and Grassland",44,0.917647,2,0,0.0117124
"587","Wind or Weather or Stress","11250_1_7_8_9_10_19",0.0064368,"Inter-Mountain Basins Big Sagebrush Steppe",45,0.87451,12,0,0.0772416
"588","Wind or Weather or Stress","11250_1_7_8_9_10_19",0.0064368,"Inter-Mountain Basins Big Sagebrush Steppe",59,0.87451,225,0,1.44828
"589","Wind or Weather or Stress","11250_20_29_30_31_33",0.0100898,"Inter-Mountain Basins Big Sagebrush Steppe",4,0.87451,69294,5.8,699.1626012
"590","Wind or Weather or Stress","11250_20_29_30_31_33",0.0100898,"Inter-Mountain Basins Big Sagebrush Steppe",88,0.87451,3,0,0.0302694
"591","Wind or Weather or Stress","11260_1_7_8_9_10_19",0.0067742,"Inter-Mountain Basins Montane Sagebrush Steppe",46,0.662745,246,0,1.6664532
"592","Wind or Weather or Stress","11260_1_7_8_9_10_19",0.0067742,"Inter-Mountain Basins Montane Sagebrush Steppe",60,0.662745,222,0,1.5038724
"593","Wind or Weather or Stress","11260_21",0.0077656,"Inter-Mountain Basins Montane Sagebrush Steppe",10,0.662745,12712,1.1,98.7163072
"594","Wind or Weather or Stress","11390_20",0.0667626,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",32,0.4,1219,0.1,81.3836094
"595","Wind or Weather or Stress","11410_20",0.0275148,"Northwestern Great Plains Mixedgrass Prairie",1,0.909804,381834,32,10506.0861432
"596","Wind or Weather or Stress","11410_29_30",0.0322496,"Northwestern Great Plains Mixedgrass Prairie",9,0.909804,21546,1.8,694.8498816
"597","Wind or Weather or Stress","11440_12_16_19_28",0.0095514,"Rocky Mountain Alpine Turf",62,0.113725,73,0,0.6972522
"598","Wind or Weather or Stress","11530_20_22_29_30",0.0128572,"Inter-Mountain Basins Greasewood Flat",15,0.882353,4565,0.4,58.693118
"599","Wind or Weather or Stress","11530_20_22_29_30",0.0128572,"Inter-Mountain Basins Greasewood Flat",85,0.882353,42,0,0.5400024
"600","Wind or Weather or Stress","11530_20_22_29_30",0.0128572,"Inter-Mountain Basins Greasewood Flat",90,0.882353,9,0,0.1157148
"601","Wind or Weather or Stress","11540_10_19",0.1764678,"Inter-Mountain Basins Montane Riparian Systems",64,0.458824,1,0,0.1764678
"602","Wind or Weather or Stress","11590_10_19",0.1377694,"Rocky Mountain Montane Riparian Systems",12,0.364706,9896,0.8,1363.3659824
"603","Wind or Weather or Stress","11590_10_19",0.1377694,"Rocky Mountain Montane Riparian Systems",19,0.364706,2440,0.2,336.157336
"604","Wind or Weather or Stress","11590_20",0.1912332,"Rocky Mountain Montane Riparian Systems",16,0.364706,3249,0.3,621.3166668
"605","Wind or Weather or Stress","11590_21",0.1945506,"Rocky Mountain Montane Riparian Systems",75,0.364706,38,0,7.3929228
"606","Wind or Weather or Stress","11600_10_19",0.23984,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",21,0.654902,2216,0.2,531.48544
"607","Wind or Weather or Stress","11600_10_19",0.23984,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",47,0.654902,405,0,97.1352
"608","Wind or Weather or Stress","11600_20_29",0.317684,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",79,0.654902,48,0,15.248832
"609","Wind or Weather or Stress","11600_21",0.1190704,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",8,0.654902,26037,2.2,3100.2360048
"610","Wind or Weather or Stress","11610_21",0.003167,"Northern Rocky Mountain Conifer Swamp",76,0.537255,128,0,0.405376
"611","Wind or Weather or Stress","11610_9_10_19",6.76e-05,"Northern Rocky Mountain Conifer Swamp",29,0.537255,1046,0.1,0.0707096
"612","Wind or Weather or Stress","11610_9_10_19",6.76e-05,"Northern Rocky Mountain Conifer Swamp",65,0.537255,193,0,0.0130468
"613","Wind or Weather or Stress","11620_20",0.0396158,"Western Great Plains Floodplain Systems",6,0.803922,49521,4.1,1961.8140318
"614","Wind or Weather or Stress","11620_29_30",0.0381712,"Western Great Plains Floodplain Systems",13,0.803922,7622,0.6,290.9408864
"615","Wind or Weather or Stress","11660_21",0.0056214,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",23,0,2196,0.2,12.3445944
"616","Wind or Weather or Stress","11660_9_10_19",0.0089566,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",48,0,64,0,0.5732224
"617","Wind or Weather or Stress","11660_9_10_19",0.0089566,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",66,0,165,0,1.477839
"618","Wind or Weather or Stress","11662_19",0.02999,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna",67,0,8,0,0.23992
"619","Wind or Weather or Stress","11670_21",0.0006004,"Rocky Mountain Poor-Site Lodgepole Pine Forest",77,0,41,0,0.0246164
