"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"94",219,2269,45166074,"Shrub Cover = 19%",232,217,183,0.909803922,0.850980392,0.717647059,505,0
"95",220,15910,66027637,"Shrub Cover = 20%",231,216,181,0.905882353,0.847058824,0.709803922,3538,0.3
"96",221,28974,34841727,"Shrub Cover = 21%",230,215,178,0.901960784,0.843137255,0.698039216,6444,0.5
"97",222,59988,98190021,"Shrub Cover = 22%",229,214,176,0.898039216,0.839215686,0.690196078,13341,1.1
"98",223,3933,84378400,"Shrub Cover = 23%",228,213,174,0.894117647,0.835294118,0.682352941,875,0.1
"99",224,107300,44062559,"Shrub Cover = 24%",227,212,172,0.890196078,0.831372549,0.674509804,23863,2
"100",225,170385,94208465,"Shrub Cover = 25%",227,210,169,0.890196078,0.823529412,0.662745098,37893,3.2
"101",226,7655,109086572,"Shrub Cover = 26%",226,209,167,0.88627451,0.819607843,0.654901961,1702,0.1
"102",227,210575,62293577,"Shrub Cover = 27%",225,208,165,0.882352941,0.815686275,0.647058824,46831,3.9
"103",228,244600,144047060,"Shrub Cover = 28%",224,207,163,0.878431373,0.811764706,0.639215686,54398,4.6
"104",229,240973,114590931,"Shrub Cover = 29%",223,206,161,0.874509804,0.807843137,0.631372549,53591,4.5
"105",230,15907,63231995,"Shrub Cover = 30%",223,205,158,0.874509804,0.803921569,0.619607843,3538,0.3
"106",231,217715,96799671,"Shrub Cover = 31%",222,204,156,0.870588235,0.8,0.611764706,48419,4.1
"107",232,178434,77548748,"Shrub Cover = 32%",221,203,154,0.866666667,0.796078431,0.603921569,39683,3.3
"108",233,51,42556307,"Shrub Cover = 33%",220,202,152,0.862745098,0.792156863,0.596078431,11,0
"109",234,135289,63752727,"Shrub Cover = 34%",219,201,149,0.858823529,0.788235294,0.584313725,30088,2.5
"110",235,96051,54191785,"Shrub Cover = 35%",218,200,147,0.854901961,0.784313725,0.576470588,21361,1.8
"111",236,104213,55379015,"Shrub Cover = 36%",215,196,144,0.843137255,0.768627451,0.564705882,23176,1.9
"112",237,5427,13904469,"Shrub Cover = 37%",208,190,140,0.815686275,0.745098039,0.549019608,1207,0.1
"113",238,11995,25132650,"Shrub Cover = 38%",202,184,135,0.792156863,0.721568627,0.529411765,2668,0.2
"114",239,7067,20502197,"Shrub Cover = 39%",196,178,131,0.768627451,0.698039216,0.51372549,1572,0.1
"115",240,2037,19922659,"Shrub Cover = 40%",189,173,127,0.741176471,0.678431373,0.498039216,453,0
"116",241,4701,10269941,"Shrub Cover = 41%",183,167,123,0.717647059,0.654901961,0.482352941,1045,0.1
"117",242,4090,25426252,"Shrub Cover = 42%",177,161,118,0.694117647,0.631372549,0.462745098,910,0.1
"118",243,1325,5273551,"Shrub Cover = 43%",170,155,114,0.666666667,0.607843137,0.447058824,295,0
"119",244,719,16732792,"Shrub Cover = 44%",164,149,110,0.643137255,0.584313725,0.431372549,160,0
"120",245,867,7695545,"Shrub Cover = 45%",160,143,107,0.62745098,0.560784314,0.419607843,193,0
"121",246,277,14507437,"Shrub Cover = 46%",156,137,103,0.611764706,0.537254902,0.403921569,62,0
"122",247,6,4573545,"Shrub Cover = 47%",152,131,100,0.596078431,0.51372549,0.392156863,1,0
"123",248,32,2461786,"Shrub Cover = 48%",148,125,96,0.580392157,0.490196078,0.376470588,7,0
"124",249,1,5474490,"Shrub Cover = 49%",143,120,93,0.560784314,0.470588235,0.364705882,0,0
"125",252,1,3051020,"Shrub Cover = 52%",131,102,83,0.51372549,0.4,0.325490196,0,0
"126",255,79,4164670,"Shrub Cover = 55%",120,88,68,0.470588235,0.345098039,0.266666667,18,0
"127",310,670,4929207,"Herb Cover = 10%",204,230,225,0.8,0.901960784,0.882352941,149,0
"128",311,889,1097137,"Herb Cover = 11%",201,228,223,0.788235294,0.894117647,0.874509804,198,0
"129",312,1928,1425769,"Herb Cover = 12%",197,227,221,0.77254902,0.890196078,0.866666667,429,0
"130",313,3682,1605474,"Herb Cover = 13%",194,225,219,0.760784314,0.882352941,0.858823529,819,0.1
"131",314,6015,2092395,"Herb Cover = 14%",190,223,218,0.745098039,0.874509804,0.854901961,1338,0.1
"132",315,428,1615771,"Herb Cover = 15%",187,222,215,0.733333333,0.870588235,0.843137255,95,0
"133",316,9128,2501834,"Herb Cover = 16%",183,220,213,0.717647059,0.862745098,0.835294118,2030,0.2
"134",317,12097,2603161,"Herb Cover = 17%",180,218,211,0.705882353,0.854901961,0.82745098,2690,0.2
"135",318,14758,3108854,"Herb Cover = 18%",176,217,209,0.690196078,0.850980392,0.819607843,3282,0.3
"136",319,17933,3292426,"Herb Cover = 19%",173,215,207,0.678431373,0.843137255,0.811764706,3988,0.3
"137",320,20139,4374475,"Herb Cover = 20%",170,213,205,0.666666667,0.835294118,0.803921569,4479,0.4
"138",321,253,2491584,"Herb Cover = 21%",166,211,203,0.650980392,0.82745098,0.796078431,56,0
"139",322,22726,5390728,"Herb Cover = 22%",163,210,204,0.639215686,0.823529412,0.8,5054,0.4
"140",323,28719,5885321,"Herb Cover = 23%",159,208,199,0.623529412,0.815686275,0.780392157,6387,0.5
"141",324,36569,6222515,"Herb Cover = 24%",156,206,197,0.611764706,0.807843137,0.77254902,8133,0.7
"142",325,46741,19672273,"Herb Cover = 25%",152,205,195,0.596078431,0.803921569,0.764705882,10395,0.9
"143",326,51743,9794595,"Herb Cover = 26%",149,203,193,0.584313725,0.796078431,0.756862745,11507,1
"144",327,646,4107617,"Herb Cover = 27%",146,201,191,0.57254902,0.788235294,0.749019608,144,0
"145",328,58152,11995319,"Herb Cover = 28%",142,200,189,0.556862745,0.784313725,0.741176471,12933,1.1
"146",329,63102,16696258,"Herb Cover = 29%",139,198,187,0.545098039,0.776470588,0.733333333,14034,1.2
"147",330,67282,21420511,"Herb Cover = 30%",135,196,185,0.529411765,0.768627451,0.725490196,14963,1.3
"148",331,69467,26519145,"Herb Cover = 31%",132,195,183,0.517647059,0.764705882,0.717647059,15449,1.3
"149",332,67271,28320132,"Herb Cover = 32%",128,193,181,0.501960784,0.756862745,0.709803922,14961,1.3
"150",333,1192,4464835,"Herb Cover = 33%",125,191,178,0.490196078,0.749019608,0.698039216,265,0
