"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"176",379,22312,10456203,"Herb Cover = 79%",0,123,122,0,0.482352941,0.478431373,4962,1.4
"177",380,16768,7036223,"Herb Cover = 80%",0,123,124,0,0.482352941,0.48627451,3729,1
"178",381,31,3284390,"Herb Cover = 81%",0,122,125,0,0.478431373,0.490196078,7,0
"179",382,13501,5806532,"Herb Cover = 82%",0,121,127,0,0.474509804,0.498039216,3003,0.8
"180",383,10630,2627476,"Herb Cover = 83%",0,121,129,0,0.474509804,0.505882353,2364,0.6
"181",384,8198,4788547,"Herb Cover = 84%",0,121,131,0,0.474509804,0.51372549,1823,0.5
"182",385,12165,3587474,"Herb Cover = 85%",0,118,129,0,0.462745098,0.505882353,2705,0.7
"183",386,3781,2257218,"Herb Cover = 86%",0,115,126,0,0.450980392,0.494117647,841,0.2
"184",388,3447,1915316,"Herb Cover = 88%",0,110,120,0,0.431372549,0.470588235,767,0.2
"185",389,1912,1325027,"Herb Cover = 89%",0,107,117,0,0.419607843,0.458823529,425,0.1
"186",390,2598,1214787,"Herb Cover = 90%",0,104,114,0,0.407843137,0.447058824,578,0.2
"187",391,504,1026824,"Herb Cover = 91%",0,102,111,0,0.4,0.435294118,112,0
"188",392,100,889557,"Herb Cover = 92%",0,99,108,0,0.388235294,0.423529412,22,0
"189",394,19,167002,"Herb Cover = 94%",0,93,102,0,0.364705882,0.4,4,0
"190",395,11,340892,"Herb Cover = 95%",0,91,100,0,0.356862745,0.392156863,2,0
