"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"506","Replacement Fire","11270_28",0.0084374,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",87,0.843137,2,0,0.0168748
"507","Replacement Fire","11350_15_28",0.0130124,"Inter-Mountain Basins Semi-Desert Grassland",88,0.827451,2,0,0.0260248
"508","Replacement Fire","11350_16_23_24",0.0399014,"Inter-Mountain Basins Semi-Desert Grassland",21,0.827451,1434,0.6,57.2186076
"509","Replacement Fire","11350_22",0.0401812,"Inter-Mountain Basins Semi-Desert Grassland",56,0.827451,36,0,1.4465232
"510","Replacement Fire","11450_22_24_28",0.0247044,"Rocky Mountain Subalpine-Montane Mesic Meadow",89,1,0,0,0
"511","Replacement Fire","11460_15_16_23_24_25_28",0.0516602,"Southern Rocky Mountain Montane-Subalpine Grassland",90,0.698039,3,0,0.1549806
"512","Replacement Fire","11530_16_23_24_25_27",0.0047642,"Inter-Mountain Basins Greasewood Flat",13,0.882353,2967,1.3,14.1353814
"513","Replacement Fire","11530_20_22_29_30",0.004888,"Inter-Mountain Basins Greasewood Flat",28,0.882353,734,0.3,3.587792
"514","Replacement Fire","11530_28",0.004916,"Inter-Mountain Basins Greasewood Flat",9,0.882353,8145,3.6,40.04082
"515","Replacement Fire","11530_6_10_12_13_17_18_19_21",0.0009976,"Inter-Mountain Basins Greasewood Flat",3,0.882353,21446,9.5,21.3945296
"516","Replacement Fire","11540_6_12_16_17",0.0026152,"Inter-Mountain Basins Montane Riparian Systems",14,0.458824,2773,1.2,7.2519496
"517","Replacement Fire","11590_16_23_24_26",0.0037284,"Rocky Mountain Montane Riparian Systems",20,0.364706,1589,0.7,5.9244276
"518","Replacement Fire","11590_21",0.0053978,"Rocky Mountain Montane Riparian Systems",17,0.364706,2146,1,11.5836788
"519","Replacement Fire","11590_22",0.0037124,"Rocky Mountain Montane Riparian Systems",6,0.364706,13298,5.9,49.3674952
